interested_course_id,professor,semester,year
3079,"WEEMS, E",fall,2017
3079,"TIMMONS, N",fall,2017
3079,"HOFFMANN, D",fall,2017
3079,"DULSON, F",fall,2017
3079,"CHRISTOFIDES, S",summer,2017
3079,"SIDHU, M",spring,2017
3079,"DIXON, L",spring,2017
3079,"WEEMS, E",spring,2017
3079,"LYONS, P",spring,2017
3079,"TIMMONS, N",spring,2017
3079,"KUNESH, C",spring,2017
3079,"LINARES, E",fall,2016
3079,"SHANNON, A",fall,2016
3079,"CHAVDARIAN, S",fall,2016
3079,"TIMMONS, N",fall,2016
3079,"SZARKE, M",fall,2016
3079,"CHRISTOFIDES, S",fall,2016
3079,"WEEMS, E",fall,2016
3079,"CHAVDARIAN, S",spring,2016
3079,"MISSE, B",spring,2016
3079,"TIMMONS, N",spring,2016
3079,"CHAVDARIAN, S",spring,2016
3079,"CHRISTOFIDES, S",spring,2016
3079,"DULSON, F",spring,2016
3079,"MISSE, B",spring,2016
3079,"BOUCHER, D",spring,2016
3079,"LINARES, E",spring,2016
3079,"BOUCHER, D",fall,2015
3079,"KERN, R",fall,2015
3079,"BOUCHER, D",fall,2015
3079,"MARTIN, L",fall,2015
3079,"TIMMONS, N",fall,2015
3079,"SKRZYPCZYNSKA, A",fall,2015
3079,"TAN, J",fall,2015
3079,"CHAVDARIAN, S",spring,2015
3079,"BOUCHER, D",spring,2015
3079,"MARTIN, L",spring,2015
3079,"DE LEUZE, B",spring,2015
3079,"CHAVDARIAN, S",spring,2015
3079,"TAN, J",spring,2015
3079,"CHAVDARIAN, S",spring,2015
3079,"KADUE, K",spring,2015
3079,"TIMMONS, N",spring,2015
3079,"HOFFMANN, D",fall,2014
3079,"STOFLE, C",fall,2014
3079,"SKRZYPCZYNSKA, A",fall,2014
3079,"BOUCHER, D",fall,2014
3079,"PHILLIPS, M",fall,2014
3079,"CHAVDARIAN, S",fall,2014
3079,"BOUCHER, D",fall,2014
3079,"LEONARD, A",fall,2014
3079,"STOFLE, C",summer,2014
3079,"TIMMONS, N",spring,2014
3079,"BOUCHER, D",spring,2014
3079,"HELLMICH, E",spring,2014
3079,"MARTIN, L",spring,2014
3079,"CHAVDARIAN, S",spring,2014
3079,"CHAVDARIAN, S",spring,2014
3079,"CHAVDARIAN, S",spring,2014
3079,"IMEL, B",spring,2014
3079,"LEONARD, A",spring,2014
3079,"CHAVDARIAN, S",fall,2013
3079,"MARTIN, L",fall,2013
3079,"TIMMONS, N",fall,2013
3079,"RITCHEY, E",fall,2013
3079,"ARRIGO, M",fall,2013
3079,"STOFLE, C",fall,2013
3079,"TIMMONS, N",fall,2013
3079,"PHILLIPS, M",spring,2013
3079,"MARTIN, L",spring,2013
3079,"CHAVDARIAN, S",spring,2013
3079,"BOUCHER, D",spring,2013
3079,"CHAVDARIAN, S",spring,2013
3079,"MARTIN, L",spring,2013
3079,"ARRIGO, M",spring,2013
3079,"HOFFMANN, D",spring,2013
3079,"STOFLE, C",spring,2013
3079,"CHAVDARIAN, S",fall,2012
3079,"KEZMAN, J",fall,2012
3079,"BOUCHER, D",fall,2012
3079,"EVANS, M",fall,2012
3079,"CHAVDARIAN, S",fall,2012
3079,"MARTIN, L",fall,2012
3079,"TIMMONS, N",fall,2012
3079,"BOUCHER, D",fall,2012
3079,"CHAVDARIAN, S",spring,2012
3079,"EVANS, M",spring,2012
3079,"CHAVDARIAN, S",spring,2012
3079,"CHAVDARIAN, S",spring,2012
3079,"LOUIE, L",spring,2012
3079,"KEZMAN, J",spring,2012
3079,"BOUCHER, D",spring,2012
3079,"TIMMONS, N",spring,2012
3079,"HELLMICH, E",spring,2012
3079,"BURRIS, Z",fall,2011
3079,"RAFONI, D",fall,2011
3079,"BRUTSCHE, V",fall,2011
3079,"TIMMONS, N",fall,2011
3079,"BOUCHER, D",fall,2011
3079,"LEVINE, K",fall,2011
3079,"BOUCHER, D",fall,2011
3079,"HADDAD, J",fall,2011
3079,"MARTIN, L",fall,2011
3079,"CHAVDARIAN, S",spring,2011
3079,"BRUTSCHE, V",spring,2011
3079,"BOUCHER, A",spring,2011
3079,"SCALA, S",spring,2011
3079,"ALLAIS, L",spring,2011
3079,"MARTIN, L",spring,2011
3079,"MARTIN, L",spring,2011
3079,"BOUCHER, D",spring,2011
3079,"TALLEY, C",fall,2010
3079,"MISSE, B",fall,2010
3079,"SINHA, P",fall,2010
3079,"GABEL, A",fall,2010
3079,"BOUCHER, D",fall,2010
3079,"MARTIN, L",fall,2010
3079,"BOUCHER, D",fall,2010
3079,"MARTIN, L",fall,2010
3079,"CHAVDARIAN, S",spring,2010
3079,"MISSE, B",spring,2010
3079,"LEVINE, K",spring,2010
3079,"BURRIS, Z",spring,2010
3079,"SINGER, J",spring,2010
3079,"TALLEY, C",spring,2010
3079,"MARTIN, L",spring,2010
3079,"TIMMONS, N",spring,2010
3079,"BOUCHER, D",spring,2010
3079,"WILDS, T",fall,2009
3079,"SMITH, M",fall,2009
3079,"HOFFMANN, D",fall,2009
3079,"BOUCHER, D",fall,2009
3079,"REPINECZ, J",fall,2009
3079,"HEIDENFELDT, W",fall,2009
3079,"SKRZYPCZYNSKA, A",spring,2009
3079,"HEIDENFELDT, W",spring,2009
3079,"HOFFMANN, D",spring,2009
3079,"REPINECZ, J",spring,2009
3079,"MARTIN, L",spring,2009
3079,"BOUCHER, D",spring,2009
3079,"DIAZ, P",fall,2008
3079,"SYLVIA, O",fall,2008
3079,"BOUCHER, D",fall,2008
3079,"WAGNER, M",fall,2008
3079,"KAREGEYE, J",fall,2008
3079,"BOUCHER, D",fall,2008
3079,"SMITH, M",fall,2008
3079,"CHAVDARIAN, S",fall,2007
3079,"SINHA, P",fall,2007
3079,"SMITH, M",fall,2007
3079,"WAGNER, M",fall,2007
3079,"SYLVIA, O",fall,2007
3079,"MEYER, M",fall,2007
3079,"DIAZ, P",fall,2007
3079,"BEYLER-NOILY, M",fall,2007
3079,"FREED-THALL, H",spring,2007
3079,"RAFONI, D",spring,2007
3079,", Y",spring,2007
3079,"KEARNS, C",spring,2007
3079,"VENDETTI, M",spring,2007
3079,"LANDERS, N",spring,2007
3079,"WOLCOTT, T",spring,2007
3080,"ETCHEHEGUY, A",spring,2020
3080,"BEITLER, B",spring,2020
3080,"DULSON, F",spring,2020
3080,"AMAZAN-COMBEROUSSE, S",fall,2019
3080,"SIDHU, M",fall,2019
3080,"ETCHEHEGUY, A",fall,2019
3080,"RATERMAN, J",fall,2019
3080,"PERRON, C",fall,2019
3080,"RATERMAN, J",spring,2019
3080,"OVROM, L",spring,2019
3080,"SZARKE, M",spring,2019
3080,"KAUR, R",spring,2019
3080,"SHANNON, A",spring,2019
3080,"DULSON, F",fall,2018
3080,"SZARKE, M",fall,2018
3080,"SHUH, R",fall,2018
3080,"SHANNON, A",fall,2018
3080,"STOFLE, C",fall,2018
3080,"CHRISTOFIDES, S",spring,2018
3080,"LYONS, P",spring,2018
3080,"IMEL, B",spring,2018
3080,"DULSON, F",spring,2018
3080,"EVANS, M",fall,2017
3080,"SHANNON, A",fall,2017
3080,"WEEMS, E",fall,2017
3080,"TIMMONS, N",fall,2017
3080,"RODIC, V",fall,2017
3080,"BLAKENEY, T",spring,2017
3080,"LINARES, E",spring,2017
3080,"HOFFMANN, D",spring,2017
3080,"SZARKE, M",spring,2017
3080,"CHRISTOFIDES, S",spring,2017
3080,"SHUH, R",fall,2016
3080,"ROGGHE, S",fall,2016
3080,"CONTARGYRIS, J",fall,2016
3080,"HOFFMANN, D",fall,2016
3080,"RODIC, V",fall,2016
3080,"BOURGOIN, C",fall,2016
3080,"RODIC, V",fall,2016
3080,"ROGGHE, S",spring,2016
3080,"TAN, J",spring,2016
3080,"TIMMONS, N",spring,2016
3080,"SINGER, J",spring,2016
3080,"RODIC, V",spring,2016
3080,"RODIC, V",spring,2016
3080,"ARRIGO, M",fall,2015
3080,"COSTA, F",fall,2015
3080,"KERN, R",fall,2015
3080,"FLAMBARD, G",fall,2015
3080,"STOFLE, C",fall,2015
3080,"BEYLER-NOILY, M",fall,2015
3080,"PHILLIPS, M",fall,2015
3080,"PRIES, D",spring,2015
3080,"PHILLIPS, M",spring,2015
3080,"ARRIGO, M",spring,2015
3080,"TIMMONS, N",spring,2015
3080,"STOFLE, C",spring,2015
3080,"SANDERS, T",spring,2015
3080,"CHARPENTIER, A",fall,2014
3080,"SZARKE, M",fall,2014
3080,"PRIES, D",fall,2014
3080,"RITCHEY, E",fall,2014
3080,"TIMMONS, N",fall,2014
3080,"BOET, C",fall,2014
3080,"TIMMONS, N",fall,2014
3080,"PRIES, D",spring,2014
3080,"PRIES, D",spring,2014
3080,"PRIES, D",spring,2014
3080,"PRIES, D",spring,2014
3080,"PRIES, D",spring,2014
3080,"PRIES, D",spring,2014
3080,"PRIES, D",spring,2014
3080,"PRIES, D",fall,2013
3080,"PRIES, D",fall,2013
3080,"PRIES, D",fall,2013
3080,"PRIES, D",fall,2013
3080,"PRIES, D",fall,2013
3080,"PRIES, D",fall,2013
3080,"ROUQUET, C",fall,2013
3080,"PRIES, D",summer,2013
3080,"PRIES, D",spring,2013
3080,"PRIES, D",spring,2013
3080,"PRIES, D",spring,2013
3080,"RAFONI, D",spring,2013
3080,"PRIES, D",spring,2013
3080,"PRIES, D",spring,2013
3080,"PRIES, D",spring,2013
3080,"PRIES, D",fall,2012
3080,"BOUCHER, A",fall,2012
3080,"PRIES, D",fall,2012
3080,"PRIES, D",fall,2012
3080,"PRIES, D",fall,2012
3080,"PRIES, D",fall,2012
3080,"PRIES, D",fall,2012
3080,"PRIES, D",spring,2012
3080,"PRIES, D",spring,2012
3080,"PRIES, D",spring,2012
3080,"BOUCHER, A",spring,2012
3080,"PRIES, D",spring,2012
3080,"PRIES, D",spring,2012
3080,"RAFONI, D",spring,2012
3080,"MISSE, B",fall,2011
3080,"SKRZYPCZYNSKA, A",fall,2011
3080,"SINGER, J",fall,2011
3080,"ANDERSON, C",fall,2011
3080,"MARTIN, L",fall,2011
3080,"RANNOU, G",fall,2011
3080,"MELI, A",fall,2011
3080,"SINGER, J",spring,2011
3080,"GABEL, A",spring,2011
3080,"MISSE, B",spring,2011
3080,"TALLEY, C",spring,2011
3080,"SINHA, P",spring,2011
3080,"WOLCOTT, T",spring,2011
3080,"SMITH, M",spring,2011
3080,"ANDERSON, C",fall,2010
3080,"ANDERSON, C",fall,2010
3080,"SMITH, M",fall,2010
3080,"HOFFMANN, D",fall,2010
3080,"WOLCOTT, T",fall,2010
3080,"FAUCHERE, A",fall,2010
3080,"SKRZYPCZYNSKA, A",spring,2010
3080,"BEYLER-NOILY, M",spring,2010
3080,"HOFFMANN, D",spring,2010
3080,"HEIDENFELDT, W",spring,2010
3080,"SMITH, M",spring,2010
3080,"WILDS, T",spring,2010
3080,"REPINECZ, J",spring,2010
3080,"SYLVIA, O",fall,2009
3080,"GOUDMAND, A",fall,2009
3080,"TIMMONS, N",fall,2009
3080,"MARTIN, L",fall,2009
3080,"SHUH, R",fall,2009
3080,"DIAZ, P",spring,2009
3080,"PRIES, D",spring,2009
3080,", Y",spring,2009
3080,"SYLVIA, O",spring,2009
3080,"KAREGEYE, J",spring,2009
3080,"SHUH, R",spring,2009
3080,"WAGNER, M",spring,2009
3080,", Y",fall,2008
3080,"VENDETTI, M",fall,2008
3080,"SHUH, R",fall,2008
3080,"MARGAIRAZ, S",fall,2008
3080,"MARTIN, L",fall,2008
3080,"MEUNIER, A",fall,2008
3080,"PRIES, D",fall,2007
3080,"BERTUCCI, S",fall,2007
3080,"MARTIN, L",fall,2007
3080,"RAFONI, D",fall,2007
3080,"SEDLAR, J",fall,2007
3080,"PRIES, D",spring,2007
3080,"MARTIN, L",spring,2007
3080,"LEMOINE, F",spring,2007
3081,"AMAZAN-COMBEROUSSE, S",spring,2020
3081,"RATERMAN, J",spring,2020
3081,"SHUH, R",spring,2020
3081,"DIXON, L",spring,2020
3081,"SHANNON, A",fall,2019
3081,"SZARKE, M",fall,2019
3081,"SHUH, R",fall,2019
3081,"DIXON, L",fall,2019
3081,"LYONS, P",spring,2019
3081,"DULSON, F",spring,2019
3081,"CHRISTOFIDES, S",spring,2019
3081,"SHUH, R",spring,2019
3081,"IMEL, B",fall,2018
3081,"SHANNON, A",fall,2018
3081,"SZARKE, M",fall,2018
3081,"BLAKENEY, T",summer,2018
3081,"SHUH, R",spring,2018
3081,"TIMMONS, N",spring,2018
3081,"PHILLIPS, M",spring,2018
3081,"BLAKENEY, T",spring,2018
3081,"SZARKE, M",fall,2017
3081,"RODIC, V",fall,2017
3081,"SHUH, R",fall,2017
3081,"RODIC, V",fall,2017
3081,"HOFFMANN, D",fall,2017
3081,"ROGGHE, S",spring,2017
3081,"RODIC, V",spring,2017
3081,"CONTARGYRIS, J",spring,2017
3081,"BOURGOIN, C",spring,2017
3081,"HOFFMANN, D",fall,2016
3081,"TIMMONS, N",fall,2016
3081,"TIMMONS, N",fall,2016
3081,"HOFFMANN, D",fall,2016
3081,"FLAMBARD, G",spring,2016
3081,"PHILLIPS, M",spring,2016
3081,"ARRIGO, M",spring,2016
3081,"STOFLE, C",spring,2016
3081,"SANDERS, T",spring,2016
3081,"COSTA, F",spring,2016
3081,"KERN, R",fall,2015
3081,"KERN, R",fall,2015
3081,"SHUH, R",fall,2015
3081,"TIMMONS, N",fall,2015
3081,"LEVINE, K",spring,2015
3081,"CHARPENTIER, A",spring,2015
3081,"RITCHEY, E",spring,2015
3081,"TIMMONS, N",fall,2014
3081,"RODIC, V",fall,2014
3081,"RODIC, V",fall,2014
3081,"LEVINE, K",fall,2014
3081,"BRUTSCHE, V",fall,2014
3081,"PRIES, D",spring,2014
3081,"PRIES, D",spring,2014
3081,"PRIES, D",spring,2014
3081,"PRIES, D",spring,2014
3081,"PRIES, D",spring,2014
3081,"ROUQUET, C",spring,2014
3081,"MISSE, B",fall,2013
3081,"TALLEY, C",fall,2013
3081,"PRIES, D",fall,2013
3081,"RAFONI, D",fall,2013
3081,"PRIES, D",fall,2013
3081,"PRIES, D",fall,2013
3081,"PRIES, D",summer,2013
3081,"PRIES, D",spring,2013
3081,"PRIES, D",spring,2013
3081,"PRIES, D",spring,2013
3081,"PRIES, D",spring,2013
3081,"PRIES, D",spring,2013
3081,"PRIES, D",fall,2012
3081,"PRIES, D",fall,2012
3081,"PRIES, D",fall,2012
3081,"PRIES, D",fall,2012
3081,"RAFONI, D",fall,2012
3081,"MELI, A",spring,2012
3081,"GABEL, A",spring,2012
3081,"SKRZYPCZYNSKA, A",spring,2012
3081,"MISSE, B",spring,2012
3081,"PRIES, D",spring,2012
3081,"PRIES, D",spring,2012
3081,", Y",fall,2011
3081,"TIMMONS, N",fall,2011
3081,"WILDS, T",fall,2011
3081,"SHUH, R",fall,2011
3081,"TIMMONS, N",fall,2011
3081,"VENDETTI, M",fall,2011
3081,"WOLCOTT, T",spring,2011
3081,"FAUCHERE, A",spring,2011
3081,"SMITH, M",spring,2011
3081,"HOFFMANN, D",spring,2011
3081,"HEIDENFELDT, W",spring,2011
3081,"TIMMONS, N",fall,2010
3081,"RAFONI, D",fall,2010
3081,"TIMMONS, N",fall,2010
3081,"ANDERSON, C",fall,2010
3081,"SZARKE, M",fall,2010
3081,"PRIES, D",spring,2010
3081,"SYLVIA, O",spring,2010
3081,"LANDERS, N",spring,2010
3081,"VETTER, M",spring,2010
3081,"GOUDMAND, A",spring,2010
3081,"DIVITA, D",fall,2009
3081,"SHAPIRSHTEYN, V",fall,2009
3081,"CREEDON, O",fall,2009
3081,"RAFONI, D",spring,2009
3081,"MARGAIRAZ, S",spring,2009
3081,"BATTIS, S",spring,2009
3081,"MEUNIER, A",spring,2009
3081,"TIMMONS, N",spring,2009
3081,"RAFONI, D",fall,2008
3081,"BATTIS, S",fall,2008
3081,"TIMMONS, N",fall,2008
3081,"TIMMONS, N",fall,2008
3081,"SHUH, R",fall,2008
3081,"KOURRAD, H",fall,2007
3081,"QUINAN, C",fall,2007
3081,"TIMMONS, N",fall,2007
3081,"TIMMONS, N",fall,2007
3081,"DE CHARENTENAY, A",fall,2007
3081,"BILIS, H",spring,2007
3081,"KENTFIELD, M",spring,2007
3081,"BOUTANG, A",spring,2007
3081,"ARRAGAIN, C",spring,2007
3082,"ETCHEHEGUY, A",spring,2020
3082,"KERN, R",spring,2020
3082,"KERN, R",fall,2019
3082,"SIDHU, M",spring,2019
3082,"SIDHU, M",fall,2018
3082,"MCLAUGHLIN, M",fall,2017
3082,"ALLUYN-FRIDE, E",fall,2017
3082,"KERN, R",spring,2017
3082,"BOURGOIN, C",spring,2017
3082,"KERN, R",fall,2016
3082,"CONTARGYRIS, J",fall,2016
3082,"COSTA, F",spring,2016
3082,"FLAMBARD, G",fall,2015
3082,"MARTIN, L",summer,2015
3082,"CHARPENTIER, A",spring,2015
3082,"BOET, C",fall,2014
3082,"DEGENEVE, M",spring,2014
3082,"ROUQUET, C",fall,2013
3082,"HILAIRE, L",spring,2013
3082,"KERN, R",fall,2012
3082,"RANNOU, G",spring,2012
3082,"MELI, A",fall,2011
3082,"FAUCHERE, A",spring,2011
3082,"WOLCOTT, T",fall,2010
3082,"MARGAIRAZ, S",fall,2008
3082,"PRIES, D",spring,2007
3083,"LE SEVEN, E",fall,2019
3083,"SIDHU, M",spring,2019
3083,"SIDHU, M",fall,2018
3083,"ALLUYN-FRIDE, E",spring,2018
3083,"MCLAUGHLIN, M",fall,2017
3083,"CONTARGYRIS, J",spring,2017
3083,"BOURGOIN, C",fall,2016
3083,"FLAMBARD, G",spring,2016
3083,"COSTA, F",fall,2015
3083,"BOET, C",spring,2015
3083,"CHARPENTIER, A",fall,2014
3083,"ROUQUET, C",spring,2014
3083,"DEGENEVE, M",fall,2013
3083,"KERN, R",spring,2013
3083,"HILAIRE, L",fall,2012
3083,"MELI, A",spring,2012
3083,"RANNOU, G",fall,2011
3083,"ANDERSON, C",spring,2011
3083,"MARGAIRAZ, S",spring,2009
3083,"DE CHARENTENAY, A",fall,2007
3085,"ARRIGO, M",spring,2019
3085,"RITCHEY, E",spring,2018
3085,"RITCHEY, E",spring,2017
3085,"TIMMONS, N",spring,2016
3085,"TIMMONS, N",spring,2015
3085,"TIMMONS, N",spring,2014
3085,"RAFONI, D",summer,2013
3085,"TIMMONS, N",spring,2013
3085,"TIMMONS, N",spring,2012
3085,"TIMMONS, N",spring,2011
3085,"DIVITA, D",spring,2010
3085,"DIVITA, D",spring,2009
3085,"PETTERSEN, D",fall,2007
3087,"HOFFMANN, D",summer,2019
3087,"HOFFMANN, D",summer,2017
3087,"TIMMONS, N",summer,2015
3087,"ROBERTS, S",summer,2014
3087,"ROBERTS, S",summer,2013
3088,"SANYAL, D",spring,2020
3088,"MASLAN, S",fall,2019
3088,"PAIGE, N",spring,2019
3088,"YOUNG, D",fall,2018
3088,"PAIGE, N",spring,2018
3088,"MASLAN, S",fall,2017
3088,"HAMPTON, T",fall,2016
3089,"MCLAUGHLIN, M",spring,2020
3089,"RODIC, V",spring,2020
3089,"COLON, E",fall,2019
3089,"SHUH, R",fall,2019
3089,"RODIC, V",spring,2019
3089,"BLOCKER, D",spring,2019
3089,"SHUH, R",fall,2018
3089,"PAIGE, N",fall,2018
3089,"TIMMONS, N",fall,2018
3089,"MCLAUGHLIN, M",spring,2018
3089,"BLOCKER, D",spring,2018
3089,"SHUH, R",fall,2017
3089,"TIMMONS, N",fall,2017
3089,"SHUH, R",spring,2017
3089,"TIMMONS, N",spring,2017
3089,"COLON, E",fall,2016
3089,"MASLAN, S",fall,2016
3089,"MASLAN, S",spring,2016
3089,"MCLAUGHLIN, M",spring,2016
3089,"CHAVDARIAN, S",fall,2015
3089,"SHUH, R",fall,2015
3089,"SHUH, R",spring,2015
3089,"BLOCKER, D",spring,2015
3089,"COLON, E",spring,2015
3089,"SHUH, R",fall,2014
3089,"MCLAUGHLIN, M",fall,2014
3089,"SHUH, R",fall,2014
3089,"SHUH, R",spring,2014
3089,"COLON, E",spring,2014
3089,"SHUH, R",fall,2013
3089,"SANYAL, D",fall,2013
3089,"SHUH, R",spring,2013
3089,"RODIC, V",spring,2013
3089,"MASLAN, S",spring,2013
3089,"BLOCKER, D",fall,2012
3089,"PRIES, D",fall,2012
3089,"SHUH, R",fall,2012
3089,"SHUH, R",spring,2012
3089,"SANYAL, D",spring,2012
3089,"SHUH, R",spring,2012
3089,"SHUH, R",fall,2011
3089,"MCLAUGHLIN, M",fall,2011
3089,"PRIES, D",fall,2011
3089,"MCLAUGHLIN, M",spring,2011
3089,"MASLAN, S",spring,2011
3089,"SHUH, R",spring,2011
3089,"GUERLAC, S",fall,2010
3089,"SHUH, R",fall,2010
3089,"MCLAUGHLIN, M",spring,2010
3089,"PAIGE, N",spring,2010
3089,"DUTOIT, J",fall,2009
3089,"SANYAL, D",fall,2009
3089,"SHUH, R",spring,2009
3089,"MCLAUGHLIN, M",spring,2009
3089,"PAIGE, N",fall,2008
3089,"DUTOIT, J",fall,2008
3089,"BLOCKER, D",fall,2007
3089,"PAIGE, N",fall,2007
3089,"DUTOIT, J",spring,2007
3089,"SHUH, R",spring,2007
3089,"TIMMONS, N",spring,2007
3090,"TLATLI, T",fall,2018
3090,"SANYAL, D",fall,2017
3090,"GUERLAC, S",fall,2014
3090,"DAVIS, C",fall,2013
3090,"GUERLAC, S",fall,2012
3090,"SANYAL, D",fall,2011
3090,"SMOCK, A",fall,2009
3090,"DURLING, N",fall,2008
3090,"BRAWN, A",spring,2007
3091,"MASLAN, S",spring,2020
3091,"MASLAN, S",spring,2019
3091,"TLATLI, T",spring,2018
3091,"SHUH, R",spring,2016
3091,"TLATLI, T",spring,2015
3091,"MASLAN, S",spring,2014
3091,"TLATLI, T",spring,2013
3091,"TLATLI, T",spring,2012
3091,"SHUH, R",spring,2011
3091,"DUTOIT, J",spring,2010
3091,"DUTOIT, J",spring,2009
3091,"DUTOIT, J",fall,2007
3092,"HULT, D",fall,2013
3092,"HULT, D",spring,2012
3092,"HULT, D",spring,2010
3092,"HULT, D",fall,2007
3092,"HULT, D",spring,2007
3093,"HULT, D",fall,2010
3093,"HULT, D",spring,2009
3094,"HULT, D",spring,2016
3094,"HULT, D",spring,2014
3094,"HULT, D",fall,2009
3095,"RODIC, V",summer,2015
3095,"HAMPTON, T",spring,2010
3096,"PAIGE, N",spring,2017
3096,"BLOCKER, D",fall,2014
3096,"PAIGE, N",spring,2012
3096,"PAIGE, N",spring,2011
3096,"BLOCKER, D",fall,2009
3096,"HAMPTON, T",fall,2008
3097,"BLOCKER, D",fall,2019
3097,"PAIGE, N",spring,2014
3098,"PAIGE, N",spring,2015
3098,"MASLAN, S",fall,2013
3098,"PAIGE, N",fall,2012
3098,"MASLAN, S",fall,2011
3098,"MASLAN, S",fall,2010
3098,"MASLAN, S",fall,2008
3098,"BOMBART, M",spring,2007
3099,"GUERLAC, S",spring,2017
3099,"GUERLAC, S",fall,2012
3099,"SHUH, R",spring,2007
3100,"GUERLAC, S",fall,2018
3100,"GUERLAC, S",spring,2015
3100,"SANYAL, D",spring,2011
3100,"SANYAL, D",fall,2009
3101,"COLON, E",spring,2020
3101,"COLON, E",fall,2015
3101,"SHUH, R",spring,2013
3101,"LUCEY, M",fall,2010
3101,"GUERLAC, S",spring,2010
3101,"SMOCK, A",spring,2009
3102,"COLON, E",spring,2019
3102,"COLON, E",spring,2017
3102,"COLON, E",fall,2014
3102,"COLON, E",fall,2013
3102,"SANYAL, D",fall,2011
3102,"SANYAL, D",fall,2007
3103,"SANYAL, D",summer,2018
3103,"COLON, E",fall,2016
3104,"MASLAN, S",fall,2019
3104,"GUERLAC, S",spring,2016
3104,"GUERLAC, S",fall,2010
3104,"MASLAN, S",fall,2008
3105,"PAIGE, N",fall,2011
3106,"MASLAN, S",spring,2020
3106,"GUERLAC, S",spring,2019
3106,"GUERLAC, S",spring,2018
3106,"SANYAL, D",spring,2015
3106,"SANYAL, D",spring,2010
3106,"SMOCK, A",fall,2007
3107,"MCLAUGHLIN, M",spring,2014
3107,"MCLAUGHLIN, M",spring,2012
3107,"MCLAUGHLIN, M",spring,2011
3107,"MCLAUGHLIN, M",fall,2009
3107,"MCLAUGHLIN, M",fall,2008
3108,"KERN, R",spring,2019
3108,"KERN, R",spring,2016
3108,"KERN, R",spring,2013
3108,"KERN, R",spring,2012
3108,"KERN, R",spring,2009
3109,"BLOCKER, D",spring,2009
3110,"SANYAL, D",spring,2015
3110,"CHATTERJI, P",fall,2008
3111,"PAIGE, N",spring,2017
3111,"GUERLAC, S",fall,2016
3111,"PAIGE, N",spring,2014
3111,"GUERLAC, S",spring,2013
3111,"PAIGE, N",fall,2012
3111,"GUERLAC, S",spring,2012
3111,"PAIGE, N",fall,2011
3111,"GUERLAC, S",spring,2011
3111,"PAIGE, N",spring,2010
3111,"PAIGE, N",fall,2007
3112,"BRITTO, K",fall,2019
3112,"SANYAL, D",spring,2018
3113,"BRITTO, K",fall,2018
3113,"BRITTO, K",fall,2017
3113,"BRITTO, K",fall,2015
3113,"BRITTO, K",summer,2014
3113,"BRITTO, K",fall,2012
3113,"BRITTO, K",fall,2011
3113,"BRITTO, K",fall,2010
3114,"SANYAL, D",summer,2017
3115,"MCLAUGHLIN, M",fall,2019
3115,"KERN, R",fall,2018
3115,"MCLAUGHLIN, M",fall,2017
3115,"KERN, R",fall,2016
3115,"MCLAUGHLIN, M",fall,2015
3115,"KERN, R",fall,2014
3115,"MCLAUGHLIN, M",fall,2013
3115,"KERN, R",fall,2012
3115,"KERN, R",fall,2011
3115,"MCLAUGHLIN, M",fall,2010
3115,"KERN, R",fall,2009
3115,"MCLAUGHLIN, M",fall,2008
3116,"MCLAUGHLIN, M",spring,2015
3116,"MCLAUGHLIN, M",spring,2010
3117,"MASLAN, S",fall,2018
3117,"MASLAN, S",fall,2015
3117,"MASLAN, S",spring,2014
3117,"GUERLAC, S",fall,2011
3117,"SMOCK, A",fall,2009
3118,"COLON, E",spring,2020
3118,"MASLAN, S",fall,2010
3119,"BRITTO, K",spring,2019
3119,"TLATLI, T",fall,2015
3119,"TLATLI, T",fall,2011
3119,"BRITTO, K",fall,2009
3120,"TLATLI, T",fall,2010
3121,"TLATLI, T",spring,2020
3121,"SHUH, R",fall,2010
3121,"BOMBART, M",spring,2007
3122,"MASLAN, S",spring,2019
3122,"MASLAN, S",spring,2017
3122,"DAVIS, C",fall,2013
3122,"MASLAN, S",fall,2011
3122,"BLOCKER, D",spring,2010
3123,"TLATLI, T",fall,2017
3123,"SANYAL, D",fall,2014
3123,"TLATLI, T",spring,2013
3123,"TLATLI, T",fall,2007
3124,"TLATLI, T",fall,2015
3124,"TLATLI, T",fall,2009
3125,"SIDHU, M",spring,2018
3125,"YOUNG, D",fall,2016
3125,"DUTOIT, J",spring,2015
3125,"DUTOIT, J",spring,2013
3125,"DUTOIT, J",spring,2011
3125,"DUTOIT, J",fall,2009
3125,"DUTOIT, J",fall,2008
3126,"BLOCKER, D",fall,2018
3126,"MASLAN, S",fall,2012
3126,"SANYAL, D",spring,2011
3127,"TLATLI, T",spring,2010
3127,"GUERLAC, S",fall,2007
3128,"COLON, E",fall,2014
3129,"YOUNG, D",spring,2019
3129,"DUTOIT, J",spring,2012
3129,"DUTOIT, J",spring,2009
3129,"DUTOIT, J",fall,2007
3129,"DUTOIT, J",spring,2007
3130,"YOUNG, D",spring,2016
3130,"DUTOIT, J",spring,2014
3130,"DUTOIT, J",spring,2010
3131,"DAVIS, C",spring,2013
3132,"PAIGE, N",spring,2015
3132,"HAMPTON, T",spring,2011
3133,"SANYAL, D",fall,2013
3133,"SANYAL, D",spring,2012
3133,"SANYAL, D",spring,2009
3134,"COLON, E",fall,2019
3134,"GUERLAC, S",spring,2017
3134,"TLATLI, T",spring,2014
